ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,ALLEY,BLOCK,BLOCKGROUP,STREETNAME,DISTANCE,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,LOCNCODE,COUNTY,COUNTYCODE,CRESTA,SUBCRESTA,HUZONE,OTHERZONE,LATITUDE,LONGITUDE,ADDRMATCH,COUNTRY,USERGEO1,GEOMATCHCODE,GEOLOCCODE,GEODATASOURCE,GEOBUFFER,GEODATETIME,COUNTRYGEOID,GEOPRODUCTVERSION,NUMBLDGS,CNTLOSSTRG,SLOPE,BLDGID,BLDGHEIGHT,HEIGHTUNIT,PRIMARYBLDG,SITENAME,DATAAVAIL,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,USERID1,USERID2,USERTXT1,USERTXT2,ADDRESSTYPEID,FLOORAREA,AREAUNIT,USECONTENTVALUE,BLDGVALUATION,NUMSTORIES,INCEPTDATE,EXPIREDATE,FLOOROCCUPANCY,CNTRYSCHEME,CNTRYCODE,CITYTYPE,SUBLOCALITYTYPE,SUBLOCALITY,GEOCONFIDENCE,GEONAMETYPE,ESBLDGID,ADMIN1EXTGEOID,ADMIN2EXTGEOID,ADMIN3EXTGEOID,POSTCODEEXTGEOID,FLOODDEFENSEELEVATION,FLOODDEFENSEELEVATIONUNIT,RENTALPROPERTYIDENTIFIER,MDF_SUBCATEGORY,TOWNEXTGEOID,DWELLTIME,NSHIP,Admin4Code,Admin4GeoID,Admin4Name,Admin5Code,Admin5GeoID,Admin5Name,BuildingName,LocationCodeGeoID,Zone2GeoID,Zone3GeoID,Zone4GeoID,Zone5GeoID,Zone3Name,Zone4Name,Zone5Name,Zone3Code,Zone4Code,Zone5Code,AREAID,ADDRESSTEXT,UGID,FLOODDEFHTABOVEGRND,USERGROUNDELEV,USERBFE,EQCV1LIMIT,EQCV1LCUR,EQCV1DED,EQCV1DCUR,EQCV1VAL,EQCV1VCUR,EQCV2LIMIT,EQCV2LCUR,EQCV2DED,EQCV2DCUR,EQCV2VAL,EQCV2VCUR,EQCV2CVM,EQCV2EQSLG,EQCV2PCTSP,EQCV3LIMIT,EQCV3LCUR,EQCV3DED,EQCV3DCUR,EQCV3VAL,EQCV3VCUR,EQCV3WAIT,EQCV3POI,EQCV4LIMIT,EQCV4LCUR,EQCV4DED,EQCV4DCUR,EQCV4VAL,EQCV4VCUR,EQCV5LIMIT,EQCV5LCUR,EQCV5DED,EQCV5DCUR,EQCV5VAL,EQCV5VCUR,EQCV6LIMIT,EQCV6LCUR,EQCV6DED,EQCV6DCUR,EQCV6VAL,EQCV6VCUR,EQCV6CVM,EQCV6EQSLG,EQCV6PCTSP,EQCV7LIMIT,EQCV7LCUR,EQCV7DED,EQCV7DCUR,EQCV7VAL,EQCV7VCUR,EQCV7WAIT,EQCV7POI,EQCV8LIMIT,EQCV8LCUR,EQCV8DED,EQCV8DCUR,EQCV8VAL,EQCV8VCUR,EQCV9LIMIT,EQCV9LCUR,EQCV9DED,EQCV9DCUR,EQCV9VAL,EQCV9VCUR,EQCV9CVM,EQCV9EQSLG,EQCV9PCTSP,EQCV10LMT,EQCV10LCUR,EQCV10DED,EQCV10DCUR,EQCV10VAL,EQCV10VCUR,EQCV10WAIT,EQCV10POI,WSCV1LIMIT,WSCV1LCUR,WSCV1DED,WSCV1DCUR,WSCV1VAL,WSCV1VCUR,WSCV2LIMIT,WSCV2LCUR,WSCV2DED,WSCV2DCUR,WSCV2VAL,WSCV2VCUR,WSCV2CVM,WSCV3LIMIT,WSCV3LCUR,WSCV3DED,WSCV3DCUR,WSCV3VAL,WSCV3VCUR,WSCV3WAIT,WSCV3POI,WSCV4LIMIT,WSCV4LCUR,WSCV4DED,WSCV4DCUR,WSCV4VAL,WSCV4VCUR,WSCV5LIMIT,WSCV5LCUR,WSCV5DED,WSCV5DCUR,WSCV5VAL,WSCV5VCUR,WSCV6LIMIT,WSCV6LCUR,WSCV6DED,WSCV6DCUR,WSCV6VAL,WSCV6VCUR,WSCV6CVM,WSCV7LIMIT,WSCV7LCUR,WSCV7DED,WSCV7DCUR,WSCV7VAL,WSCV7VCUR,WSCV7WAIT,WSCV7POI,WSCV8LIMIT,WSCV8LCUR,WSCV8DED,WSCV8DCUR,WSCV8VAL,WSCV8VCUR,WSCV9LIMIT,WSCV9LCUR,WSCV9DED,WSCV9DCUR,WSCV9VAL,WSCV9VCUR,WSCV9CVM,WSCV10LMT,WSCV10LCUR,WSCV10DED,WSCV10DCUR,WSCV10VAL,WSCV10VCUR,WSCV10WAIT,WSCV10POI,EQSITELIM,EQSITELCUR,EQSITEDED,EQSITEDCUR,EQCOMBINEDLIM,EQCOMBINEDLCUR,EQCOMBINEDDED,EQCOMBINEDDCUR,EQBIZONE,SHAPECONF,STORYPROF,OVERPROF,REDUND,TORSION,CLADDING,BLDGEXT,SHORTCOL,MASINTPART,ORNAMENT,MECHELEC,CONQUAL,DURESS,POUNDING,TANK,HAZEXP,ENGFOUND,WALLSBRACD,FRAMEBOLT,TILTUPRET,URMPROV,STRUCTUP,LANDSLIDE,LIQUEFACT,SOILTYPE,SOILMATCH,LANDMATCH,LIQUEMATCH,FIRE1,FIRE2,FIRE3,FIRE4,FIRE5,FIRE6,FIRE7,FIRE8,LANDCOV,LIQUECOV,SOILCOV,SOILPERIOD,SOILTHICKNESS,ALQPREZONE,DUCTILITY,LONGSPAN,BASEISOL,SIDINGTYPE,PREFAB,EQSLINS,SCNDSUPPLY,EQSLSUSCEPTIBILITY,SPNKLRTYPE,YEARSPNKLR,TSDEBRIS,TSSCOUR,TSSAFEDIST,TSPROTECT,EQ_PACKAGE,EQ_PROTECT,EQ_SALVAGE,EQ_SPECIESTORAGE,SOILVS,SOILVSMATCH,BASINLOCID,DI,CRITD,N160CS,T15,WFF,DISTRIV,GWD,DC,LIQCV,HDLIQMATCH,PHI,ROUGH,NDVI,COHES,LANDCV,HDLANDMATCH,EQSLOPE,ELEV,CTI,PRECIP,TOPO,HDSECMATCH,URMCHIMNEY,BUILTONSLOPE,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,DISTCOAST,COASTSEG,MANROUGH,NATROUGH,EXPOSURE,SYSDISTCST,DISTCSTCOV,TOPOFEAT,MMRCOV,NATCOV,WINDPOOL,ELEVMATCH,NRUFMATCH,MMRUFMATCH,DSCSTMATCH,RMSBUILDINGELEVATION,RMSBUILDINGELEVATIONMATCH,FLASHING,BUILDINGELEVATION,BUILDINGELEVATIONMATCH,NFIP_RATE,NFIPYEAR,NFIPYEARMATCH,HUBIZONE,IFMEquipBracing,IFMMissileExp,IFMStructCondition,IFMVerticalExpDist,WPOOLMATCH,HU_PACKAGE,HU_PROTECT,HU_SALVAGE,HU_SPECIESTORAGE,HUFOUNDATIONTYPE,HUZONEGROUP,HUPERBASEMENT,HUFLOORTYPE,ResistGarage,BIPREPAREDNESS,BIREDUNDANCY,BISERVICEINTERRUPTION,BISIWAITINGPERIOD,BISILIMIT,COND1NAME,COND1POLICYNUM,COND1INCLUDED,COND2NAME,COND2POLICYNUM,COND2INCLUDED,COND3NAME,COND3POLICYNUM,COND3INCLUDED,COND4NAME,COND4POLICYNUM,COND4INCLUDED,COND5NAME,COND5POLICYNUM,COND5INCLUDED,YEARUPGRAD,PCNTCOMPLT,STARTDATE,COMPDATE,DESIGNCODE,CONSTQUALI,ROOFSYS,ROOFGEOM,ROOFANCH,ROOFAGE,ROOFFRAME,ROOFMAINT,ROOFPARAPT,ROOFEQUIP,EXTORN,CLADSYS,CLADRATE,FOUNDSYS,ARCHITECT,MECHSIDE,MECHGROUND,RESISTDOOR,RESISTOPEN,WINDMISSL,VULNWIND,VULNFLOOD,FLOODPROT,ELEVATION,FLOODINDEX,ELEVCOV,FLOODMISSL,BASEMENT
SublimitAcct2,CA9130-4940-01-027,,,,8,2,12000  CRENSHAW BLVD,0,,,INGLEWOOD,,CALIFORNIA,CA,90303,60376005.01,LOS ANGELES COUNTY,37,B1,31080,,,33.93361,-118.32643,4,US,,S-N--0-0-1-509,S1-24103740926-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999490303,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1455000,USD,0,USD,1455000,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.66,2.84,147,147,147,0.00793,0.00357,0.0107,0.00198,1.7,2,0.4,1.6,1,1,1,3.66,581.32,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,314.9,147,1,2.43,8,14.9,0.8,0,9850.44,8,0,0,147,32,0.3,0.065,16.76,0,147,0.87,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-027,,,,26,2,100 N GAY ST,0,,,SUSANVILLE,,CALIFORNIA,CA,96130,60350403.05,LASSEN COUNTY,35,H,45000,,,40.41941,-120.66041,2,US,,S-N--0-0-1-505,S1-23583090002-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206035,0,99999496130,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,3616900,USD,0,USD,3616900,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.09,147,147,147,0.09484,0.03934,0.13061,0.0184,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,254.57,147,0,3,11,7,2,0,472.32,11,0,0,147,30,0.27,0.239,16.76,0,147,2.38,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-027,,,,15,3,8900 SANTA MONICA BLVD,0,,,WEST HOLLYWOOD,,CALIFORNIA,CA,90069,60377004,LOS ANGELES COUNTY,37,B1,,,,34.084395,-118.384137,2,US,,K-N--0-0-1-111,K1-9999974235306-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999490069,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1491900,USD,0,USD,1491900,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.44,2.73,147,147,147,0.29522,0.13121,0.39362,0.07654,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,347.03,147,0,1.61,8,20,0.8,0,5415.31,8,0,0,147,32,0.44,0.075,16.76,0,147,2.35,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-028,,,,0,2,4500 LONE TREE WAY,0,,,ANTIOCH,,CALIFORNIA,CA,94531,60133551.08,CONTRA COSTA COUNTY,13,A2,,,,37.965374,-121.782091,2,US,,K-N--0-0-1-111,K1-9999971392453-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206013,0,99999494531,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,33200,USD,0,USD,33200,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.59,147,147,147,0.1604,0.06535,0.21386,0.04158,1.7,2,0.4,1.6,1,0.6667,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,388.52,147,0,0.99,29,22.8,0.5,0,5759.24,29,0,0,147,30,0.29,0.049,28.73,0,147,1.48,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-03,,,,10,3,300 ELLINWOOD WAY,0,,,PLEASANT HILL,,CALIFORNIA,CA,94523,60133240.02,CONTRA COSTA COUNTY,13,A2,,,,37.9593,-122.053846,2,US,,K-N--0-0-1-111,K1-9999971765111-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206013,0,99999494523,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,5259500,USD,0,USD,5259500,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.89,2.98,147,147,147,0.14474,0.0579,0.19299,0.0386,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,275.73,147,0,3.97,3,11.4,2,0,349.57,3,0,0,147,32,0.03,0.16,16.76,0,147,0.19,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-030,,,,0,1,2100 E 17TH ST,0,,,SANTA ANA,,CALIFORNIA,CA,92705,60590754.03,ORANGE COUNTY,59,B3,,,,33.759512,-117.83742,2,US,,K-N--1-0-1-111,K1-9999976663922-K1T0P1A1B0Z0-P1A1,4,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206059,0,99999492705,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,2686000,USD,0,USD,2686000,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.81,147,147,147,0.01059,0.00424,0.01377,0.00212,1.7,2,0.4,1.6,1,1,1,2.35,318.54,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,325.1,147,1,2.17,37,15.5,0.6,0,4778.25,37,0,0,147,32,0.06,0.101,16.76,0,147,0.35,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-031,,,,1,1,17000 BROOKHURST ST,0,,,FOUNTAIN VALLEY,,CALIFORNIA,CA,92708,60590992.51,ORANGE COUNTY,59,B3,31080,,,33.71618,-117.95413,2,US,,S-N--0-0-1-505,S1-24721720095-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206059,0,99999492708,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,2919000,USD,0,USD,2919000,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.67,3.13,147,147,147,0.001,0.00084,0.00168,0.00025,1.7,2,0.4,1.6,1,1,1,4.46,546.91,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,246.6,147,1,4.89,5,9.9,3.1,0,2656.76,5,0,0,147,32,0.2,0.052,16.76,0,147,0.55,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-037,,,,35,2,100 E WEBER AVE,0,,,STOCKTON,,CALIFORNIA,CA,95202,60770001,SAN JOAQUIN COUNTY,77,G,44700,,,37.95346,-121.29,2,US,,S-N--0-0-1-505,S1-22830380019-S1T2P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206077,0,99999495202,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,5716500,USD,0,USD,5716500,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.28,2.99,147,147,147,0.11107,0.04516,0.13566,0.02478,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,272.86,147,0,2.51,1,12.4,1.2,0,1592.13,1,0,0,147,32,0.01,0.053,16.76,0,147,0.18,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-038,,,,5,1,700 N EUCLID AVE,0,,,ONTARIO,,CALIFORNIA,CA,91762,60710014,SAN BERNARDINO COUNTY,71,E,40140,,,34.07069,-117.65058,2,US,,S-N--0-0-1-505,S1-20143820024-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206071,0,99999491762,-999,2,0,0,99999306101,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1571600,USD,0,USD,1571600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.81,147,147,147,0.02949,0.01072,0.03753,0.00804,1.7,2,0.4,1.6,1,1,1,1.91,241.83,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,324.62,147,1,2.19,131.8,15.5,0.6,0,15025.72,131.8,0,0,147,32,0.05,0.052,16.76,0,147,1.22,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-040,,,,2,4,2300 LAKE AVE,0,,,ALTADENA,,CALIFORNIA,CA,91001,60374612,LOS ANGELES COUNTY,37,B2,31080,,,34.18535,-118.13127,2,US,,S-N--0-0-1-505,S1-24140530050-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206037,0,99999491001,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1455600,USD,0,USD,1455600,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.59,147,147,147,0.12542,0.05017,0.16305,0.02508,1.7,2,0.4,1.6,1,0.8333,1,1.48,225,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,387.02,147,1,1.76,77.5,18.1,0.9,0,9258.7,77.5,0,0,147,32,0.15,0.086,16.76,0,147,3.25,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SublimitAcct2,CA9130-4940-01-041,,,,37,2,1600 I ST,0,,,MODESTO,,CALIFORNIA,CA,95354,60990018,STANISLAUS COUNTY,99,G,33700,,,37.64375,-120.99334,2,US,,S-N--0-0-1-506,S1-22862400011-S1T1P1A1B0Z0-T1P1A1,8,0,2/13/2017,840,17.0.1817.0,1,0,0,,0,2,1,,0,RMS,0,ATC,8,12/31/9999,,,,,0,0,2,0,0,1,1/14/2006,1/14/2006,,ISO2A,US,,,,100,,,99999106,99999206099,0,99999495354,-999,2,0,0,1E+12,0,0,,0,,,0,,,0,0,0,0,0,,,,,,,0,,,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,1207400,USD,0,USD,1207400,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,USD,0.05,USD,0,USD,0,USD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.57,2.95,147,147,147,0.06462,0.02627,0.07893,0.01442,1.7,2,0.4,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12/31/9999,0,0,0,0,0,0,0,0,284.19,147,0,2.46,4,12.9,1.1,0,726.07,4,0,0,147,32,0.01,0.028,16.76,0,147,0.09,0,0,0,0,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/31/9999,100,12/31/9999,12/31/9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
